user_id,nama_user,kodepos,email
13034,Tantri Padmasari,69732,jasmaniastuti@ud.mil
13035,Karna Pradana,84860,jailsudiati@pd.sch.id
13036,Balijan Mansur,88911,jarwi36@pt.gov
13037,Jayeng Mardhiyah,20214,siti15@hotmail.com
13038,Qori Lailasari,70175,zamira06@gmail.com
13039,Keisha Permata,87549,clarapalastri@ud.desa.id
13040,R. Bakiadi Samosir,7157,cemplunkpratiwi@yahoo.com
13041,Oman Waskita,2010,dbudiyanto@cv.go.id
13042,dr. Balamantri Melani,65460,verowibowo@hotmail.com
13043,R.A. Vanesa Namaga,17116,ymaheswara@gmail.com
13044,Daliman Januar,,
13045,Yessi Widodo,539,prakosanovitasari@gmail.com
13046,Capa Riyanti,14527,ianmulyani@perum.web.id
13047,Dt. Rahmat Gunarto,94473,sadinapradana@gmail.com
13048,Rahayu Hardiansyah,18215,jailaniikin@pt.com
13049,Pangeran Safitri,1638,agustinabakidin@hotmail.com
13050,Ganep Simanjuntak,,
13051,Raditya Firmansyah,,
13052,Kenari Suryatmi,60415,xnamaga@pd.gov
13053,Kemal Adriansyah,66466,wisnu19@perum.desa.id
13054,Dr. Mutia Tarihoran,51886,julitamba@pt.net.id
13055,Arta Anggraini,,
13056,Panji Saptono,27011,sadina95@gmail.com
13057,Shania Utama,,
13058,Kemal Yuniar,51332,zeldawasita@yahoo.com
13059,Daruna Gunawan,,
13060,Jasmin Hastuti,19855,prabawauyainah@pt.id
13061,Simon Suwarno,,
13062,Ir. Ira Wijaya,21162,atamba@hotmail.com
13063,Chelsea Hariyah,33934,jarwadi92@ud.desa.id
13064,R.M. Kariman Agustina,9372,oktayolanda@pd.desa.id
13065,Fathonah Waskita,20857,byuliarti@gmail.com
13066,Ira Simanjuntak,78194,siraitedward@hotmail.com
13067,Mustika Suryono,30190,emilkurniawan@ud.ac.id
13068,Lintang Ramadan,,
13069,Indah Rahmawati,28408,rizkiwulandari@ud.co.id
13070,Irma Wastuti,91987,rsitumorang@cv.mil
13071,Praba Waluyo,92037,harjosaefullah@perum.ac.id
13072,Rafid Maheswara,77683,owibowo@yahoo.com
13073,Janet Riyanti,39218,lamar04@cv.ponpes.id
13074,Cici Winarno,13356,zelda53@hotmail.com
13075,Jarwi Padmasari,23512,dimasprastuti@yahoo.com
13076,Wirda Januar,36611,pudjiastutijoko@hotmail.com
13077,Ami Prasasta,8353,silviafirgantoro@cv.id
13078,Karimah Suwarno,64634,bajragin19@hotmail.com
13079,Adika Wahyudin,39827,faridadanuja@pd.mil.id
13080,Drs. Yuni Nainggolan,,
13081,Dt. Cawisadi Saptono,,
13082,H. Liman Lestari,19387,harsanapranowo@hotmail.com
13083,Dadi Pradipta,,
13084,Tiara Pradipta,12593,lamariswahyudi@perum.sch.id
13085,R. Bahuwarna Prasasta,78794,onababan@pd.web.id
13086,Shakila Nuraini,54623,rahayu47@hotmail.com
13087,Utama Andriani,79016,narpatinarji@hotmail.com
13088,dr. Puti Nugroho,,
13089,Ghaliyati Sitompul,53337,darman46@gmail.com
13090,Upik Lestari,36747,yuliarahmawati@cv.int
13091,Ilsa Rajata,9361,lyolanda@hotmail.com
13092,Cut Julia Maheswara,94116,prabowoprabowo@pd.net
13093,Dacin Marbun,6928,enteng13@pt.org
13094,Danuja Kuswoyo,,
13095,Harjaya Maulana,65883,pudjiastutihumaira@hotmail.com
13096,Tedi Sitorus,19944,marpaungsarah@gmail.com
13097,Pangestu Simbolon,518,usyidongoran@perum.mil.id
13098,Caket Hariyah,,
13099,Rachel Hasanah,,
1/13/2000,Sutan Emong Permata,,
1/13/2001,Kasiran Hasanah,,
1/13/2002,Tiara Megantara,83562,prayitna10@hotmail.com
1/13/2003,Pia Haryanto,,
1/13/2004,Jamil Mandasari,49102,wawanhutasoit@yahoo.com
1/13/2005,Gatra Iswahyudi,25864,anggriawanraditya@gmail.com
1/13/2006,Imam Widodo,32815,anggabaya68@gmail.com
1/13/2007,Jane Anggraini,80176,umay82@perum.net.id
1/13/2008,Tgk. Febi Marpaung,,
1/13/2009,Mulyono Puspita,,
1/13/2010,Tiara Winarno,25192,puspamarpaung@gmail.com
1/13/2011,Salwa Sirait,51788,tsimbolon@pt.sch.id
1/13/2012,Tgk. Ratna Widiastuti,,
1/13/2013,Kasusra Hariyah,22071,ewibisono@hotmail.com
1/13/2014,Hafshah Usamah,6315,yhidayat@cv.com
1/13/2015,Yahya Kuswoyo,33654,lmangunsong@yahoo.com
1/13/2016,Tgk. Eja Sitompul,88797,karmafirgantoro@yahoo.com
1/13/2017,Zizi Zulaika,71075,darmajirahimah@yahoo.com
1/13/2018,Margana Tamba,,
1/13/2019,Ina Wahyuni,45178,gastilazuardi@gmail.com
1/13/2020,Ika Lestari,,
1/13/2021,Wadi Saefullah,89930,prabowomarbun@hotmail.com
1/13/2022,H. Mursita Saragih,,
1/13/2023,Wasis Mahendra,77610,prasetyasitumorang@pt.my.id
1/13/2024,Hj. Padma Prasasta,,
1/13/2025,Cut Puti Siregar,,
1/13/2026,Laras Yolanda,21813,uprabowo@hotmail.com
1/13/2027,Satya Siregar,98563,tprasasta@pt.sch.id
1/13/2028,Dasa Firgantoro,91151,siregarmahmud@yahoo.com
1/13/2029,Tirtayasa Hidayanto,,
1/13/1930,Drs. Iriana Puspita,39579,tsaragih@yahoo.com
1/13/1931,Cawisadi Hutasoit,29179,sabri08@pd.net
1/13/1932,Mursita Simbolon,9808,zsaputra@yahoo.com
1/13/1933,Amalia Haryanti,59789,simboloncahyono@hotmail.com
1/13/1934,Diah Puspita,47987,edi73@yahoo.com
1/13/1935,Dr. Adhiarja Yulianti,,
1/13/1936,Zamira Tarihoran,,
1/13/1937,Janet Budiman,71291,mardhiyahsaiful@perum.net
1/13/1938,Garang Januar,97560,uwaisartawan@hotmail.com
1/13/1939,Cornelia Uwais,46395,darmanrahayu@pd.net.id
1/13/1940,drg. Daniswara Pangestu,,
1/13/1941,Humaira Nababan,61404,vanesa61@gmail.com
1/13/1942,Zahra Iswahyudi,,
1/13/1943,Samiah Pradana,69520,saka47@gmail.com
1/13/1944,Shakila Siregar,90152,rajasaridwan@pd.id
1/13/1945,Tgk. Bancar Sihombing,,
1/13/1946,dr. Diana Lailasari,16360,shakilazulkarnain@gmail.com
1/13/1947,Ophelia Dongoran,,
1/13/1948,Bella Oktaviani,71496,pratamaadikara@yahoo.com
1/13/1949,dr. Gawati Utami,67836,puspasarijanet@hotmail.com
1/13/1950,Tgk. Lembah Wibisono,,
1/13/1951,Cici Winarsih,94670,rmayasari@pd.my.id
1/13/1952,Diah Megantara,11474,wwinarno@gmail.com
1/13/1953,Hamima Sihombing,73229,ymardhiyah@perum.gov
1/13/1954,Tari Prastuti,74166,waskitacindy@gmail.com
1/13/1955,Hj. Queen Halimah,37899,daniswaramangunsong@ud.int
1/13/1956,Raisa Nainggolan,74816,ysitorus@ud.web.id
1/13/1957,Dono Hutasoit,96145,maulanazulfa@cv.mil
1/13/1958,Najib Saragih,54146,permataluis@pt.web.id
1/13/1959,Wage Firmansyah,53610,bambangsaptono@gmail.com
1/13/1960,Padma Saputra,,
1/13/1961,Ir. Farhunnisa Jailani,,
1/13/1962,Aslijan Gunarto,27465,bella12@cv.my.id
1/13/1963,Bakijan Susanti,81059,mardhiyahputi@hotmail.com
1/13/1964,Ir. Dina Najmudin,72644,anggabaya73@gmail.com
1/13/1965,Pranawa Budiman,58763,gpermata@pt.com
1/13/1966,R. Nurul Pradana,,
1/13/1967,Vicky Aryani,52839,ezulkarnain@yahoo.com
1/13/1968,Talia Wahyuni,36937,irnantoprastuti@yahoo.com
1/13/1969,KH. Aditya Prasetyo,,
1/13/1970,Kamaria Mulyani,,
1/13/1971,drg. Chelsea Saputra,,
1/13/1972,Paulin Wahyudin,11234,banarawahyudin@hotmail.com
1/13/1973,Ade Usamah,28011,kwahyudin@perum.org
1/13/1974,Irwan Nasyiah,82486,hthamrin@pd.int
1/13/1975,R. Viman Prastuti,81026,uwaisjatmiko@hotmail.com
1/13/1976,Eli Pertiwi,17412,zthamrin@perum.go.id
1/13/1977,Devi Pangestu,27728,dalimarajata@perum.gov
1/13/1978,Ratih Namaga,49414,lulut35@hotmail.com
1/13/1979,Puti Michelle Nasyidah,,
1/13/1980,Dt. Samsul Melani,,
1/13/1981,Putu Nasyiah,,
1/13/1982,Emin Kuswandari,30152,sakura82@ud.or.id
1/13/1983,Drs. Julia Hardiansyah,,
1/13/1984,Jaka Mayasari,33932,endah42@hotmail.com
1/13/1985,Asirwada Mandala,35115,balidin12@gmail.com
1/13/1986,R. Hafshah Sihombing,17350,hadiharyanto@gmail.com
1/13/1987,Widya Rajasa,84344,sitoruskayla@hotmail.com
1/13/1988,Keisha Lailasari,21207,halimahabyasa@ud.int
1/13/1989,Victoria Maheswara,,
1/13/1990,Naradi Haryanto,41192,lantarmayasari@hotmail.com
1/13/1991,Tgk. Darimin Zulaika,,
1/13/1992,Elvina Pratiwi,40730,zpranowo@perum.sch.id
1/13/1993,Kani Sihombing,26089,yogasusanti@yahoo.com
1/13/1994,Sutan Mahmud Yulianti,,
1/13/1995,Adiarja Hastuti,34217,nasrullahkuswoyo@yahoo.com
1/13/1996,Kasiyah Wahyudin,15185,prabu84@pt.mil.id
1/13/1997,Wasis Usada,79146,akarsanalaksmiwati@cv.gov
1/13/1998,Opung Andriani,87747,pradiptajulia@cv.mil
1/13/1999,Kiandra Sihombing,,
2/13/2000,Pranawa Wijayanti,55454,qbudiman@cv.go.id
2/13/2001,Yance Laksmiwati,5312,imaryati@gmail.com
2/13/2002,Puput Novitasari,17027,pertiwiyani@ud.mil
2/13/2003,Jail Halimah,42642,mahdimandala@cv.mil
2/13/2004,Anastasia Hasanah,35041,ypermadi@yahoo.com
2/13/2005,Dasa Yulianti,48203,zwaluyo@gmail.com
2/13/2006,Puput Wacana,,
2/13/2007,Chelsea Prastuti,13765,ywaluyo@cv.ponpes.id
2/13/2008,Eko Iswahyudi,76009,jhalimah@cv.edu
2/13/2009,Dadi Mayasari,27753,koko25@yahoo.com
2/13/2010,Hari Jailani,77547,novitasariyunita@cv.go.id
2/13/2011,Azalea Melani,15963,hartopradana@yahoo.com
2/13/2012,Dadi Januar,83365,hnasyidah@gmail.com
2/13/2013,Dt. Adinata Uyainah,,
2/13/2014,Hasim Usada,83988,warsita99@hotmail.com
2/13/2015,Ajimat Rahayu,,
2/13/2016,Karimah Widiastuti,73002,cahyawaskita@perum.my.id
2/13/2017,R. Kasiran Prastuti,60991,kusmawatimurti@yahoo.com
2/13/2018,Icha Marpaung,38066,hutapeazizi@ud.edu
2/13/2019,Ir. Gandi Mansur,212,jarwi31@ud.edu
2/13/2020,Elvin Mayasari,26972,dipa80@hotmail.com
2/13/2021,Ajeng Susanti,57686,kalamarpaung@pt.mil.id
2/13/2022,Puti Bella Hakim,14922,haryantiyulia@perum.or.id
2/13/2023,Drs. Eja Hidayat,4455,warsita37@ud.mil
2/13/2024,Laksana Maheswara,26483,nmangunsong@hotmail.com
2/13/2025,Kayla Farida,86115,orajata@yahoo.com
2/13/2026,Sabri Prasetyo,89078,bancar48@hotmail.com
2/13/2027,Juli Mandala,32629,rafi24@cv.web.id
2/13/2028,Banara Handayani,46237,rhalim@pd.ac.id
2/13/2029,Padmi Saefullah,43322,eka17@gmail.com
2/13/1930,Wardaya Nasyiah,6857,darmanto99@yahoo.com
2/13/1931,Cahyo Pangestu,35179,caket52@perum.ac.id
2/13/1932,Amalia Melani,,
2/13/1933,Drs. Teguh Ramadan,84655,cawuk27@gmail.com
2/13/1934,Tari Mandala,52957,smahendra@gmail.com
2/13/1935,Satya Mardhiyah,62755,fnugroho@ud.biz.id
2/13/1936,Enteng Pangestu,68824,heru64@cv.or.id
2/13/1937,Kamidin Firgantoro,,
2/13/1938,Febi Latupono,46301,wibisonoradit@gmail.com
2/13/1939,Zamira Puspita,22968,ilsalaksmiwati@ud.web.id
2/13/1940,Lega Palastri,53274,hardana07@hotmail.com
2/13/1941,Kuncara Nugroho,46540,purwanto90@ud.mil
2/13/1942,Baktiadi Ardianto,53863,dmandala@hotmail.com
2/13/1943,Taufan Budiyanto,,
2/13/1944,Dt. Gatot Megantara,,
2/13/1945,Endra Agustina,42392,hardiansyahdrajat@cv.gov
2/13/1946,Nilam Wahyudin,49088,ohutagalung@hotmail.com
2/13/1947,Hani Mangunsong,22710,qfirmansyah@hotmail.com
2/13/1948,Dr. Adhiarja Hasanah,,
2/13/1949,H. Bakti Widiastuti,44314,nsalahudin@ud.gov
2/13/1950,Prasetyo Lazuardi,86270,belinda57@ud.biz.id
2/13/1951,Rusman Saragih,1916,widya92@pt.org
2/13/1952,Embuh Namaga,29957,narpatijasmani@hotmail.com
2/13/1953,Hafshah Pangestu,41016,fhandayani@cv.biz.id
2/13/1954,Daryani Yuliarti,78579,whutapea@hotmail.com
2/13/1955,Malika Napitupulu,62291,gwibowo@cv.co.id
2/13/1956,Chandra Nuraini,47095,gatra65@perum.net.id
2/13/1957,Ellis Hasanah,42270,widodolaila@perum.biz.id
2/13/1958,Elvina Wijayanti,,
2/13/1959,Luthfi Hakim,9507,intan47@pt.ac.id
2/13/1960,Lintang Mansur,,
2/13/1961,R.A. Dalima Andriani,,
2/13/1962,KH. Hendri Maheswara,,
2/13/1963,Dr. Malik Usada,,
2/13/1964,KH. Rafid Napitupulu,27335,mahendrawarta@cv.my.id
2/13/1965,Tgk. Taufan Wahyudin,65149,heru50@cv.go.id
2/13/1966,Eka Pradipta,,
2/13/1967,R.A. Dalima Sitompul,,
2/13/1968,Bancar Usada,41960,asman53@gmail.com
2/13/1969,Ir. Ana Puspita,,
2/13/1970,R.M. Rangga Najmudin,,
2/13/1971,drg. Olivia Budiyanto,,
2/13/1972,Aisyah Widodo,93146,thalim@cv.mil.id
2/13/1973,Yunita Purnawati,16326,upratiwi@pd.com
2/13/1974,Baktiadi Uyainah,64114,ophelia45@ud.go.id
2/13/1975,dr. Martana Suryatmi,34304,pfirmansyah@hotmail.com
2/13/1976,Hj. Nadia Januar,57413,iswahyudiharja@yahoo.com
2/13/1977,Catur Halimah,47224,wakiman56@perum.biz.id
2/13/1978,Gamanto Maulana,85120,gina20@pd.com
2/13/1979,drg. Sadina Hasanah,,
2/13/1980,Dr. Salsabila Haryanti,6043,abyasa92@pt.org
2/13/1981,Ajeng Adriansyah,48712,raihanpermadi@gmail.com
2/13/1982,Gabriella Damanik,87334,hpuspasari@perum.or.id
2/13/1983,Hj. Ghaliyati Zulaika,44399,balapati17@gmail.com
2/13/1984,Nasim Wibisono,67138,jpertiwi@pt.sch.id
2/13/1985,Artawan Uyainah,63206,sadinahabibi@gmail.com
2/13/1986,Cengkal Laksita,30942,damu81@ud.ac.id
2/13/1987,Umi Sinaga,66175,rama14@gmail.com
2/13/1988,Balijan Suwarno,79935,herukusumo@pd.gov
2/13/1989,Perkasa Wasita,3858,martakatampubolon@hotmail.com
2/13/1990,Laras Saragih,48249,asmuniprayoga@pd.co.id
2/13/1991,Wardaya Ardianto,30411,rfujiati@hotmail.com
2/13/1992,R.M. Warsa Santoso,27689,maheswaraparis@hotmail.com
2/13/1993,Juli Saragih,,
2/13/1994,Dasa Sudiati,18014,bzulkarnain@yahoo.com
2/13/1995,Paramita Nasyidah,42283,kenaripuspita@perum.web.id
2/13/1996,Ganjaran Nasyidah,71338,sarah25@cv.net
2/13/1997,Genta Maheswara,41097,hanihutasoit@cv.co.id
2/13/1998,Drs. Ikhsan Manullang,3696,idamandala@ud.co.id
2/13/1999,Maya Hutagalung,72228,ausamah@gmail.com
3/13/2000,Tira Zulkarnain,37789,lazuarditomi@yahoo.com
3/13/2001,Hendri Haryanto,,
3/13/2002,Dr. Jayadi Damanik,,
3/13/2003,Intan Megantara,73579,galur90@hotmail.com
3/13/2004,Zelda Wastuti,,
3/13/2005,R. Zahra Tampubolon,,
3/13/2006,Uchita Simanjuntak,68578,radika13@perum.web.id
3/13/2007,Kani Maulana,92191,citrautama@perum.sch.id
3/13/2008,Restu Latupono,85855,zsamosir@hotmail.com
3/13/2009,R. Warji Firmansyah,32884,cinthiaprastuti@pt.net.id
3/13/2010,Dr. Elma Wacana,49760,rhabibi@gmail.com
3/13/2011,Eluh Irawan,65412,uda28@gmail.com
3/13/2012,Dariati Wahyuni,,
3/13/2013,drg. Puti Permata,4654,gadingpangestu@gmail.com
3/13/2014,Jati Suartini,612,mustika60@gmail.com
3/13/2015,Jelita Halimah,12851,faridacornelia@pd.gov
3/13/2016,Ella Nurdiyanti,47343,dipa01@yahoo.com
3/13/2017,Hamima Rahayu,,
3/13/2018,Jindra Mandala,57132,hasimwasita@pd.org
3/13/2019,Iriana Lestari,83283,ega32@pt.ac.id
3/13/2020,Azalea Mulyani,89969,rriyanti@cv.mil
3/13/2021,R.A. Vivi Hidayanto,18075,zelaya85@perum.biz.id
3/13/2022,Putri Simanjuntak,25091,prastutibagas@cv.sch.id
3/13/2023,Dr. Warsita Wulandari,,
3/13/2024,Elma Damanik,56134,alikamahendra@hotmail.com
3/13/2025,Kezia Nurdiyanti,31773,kayunwaluyo@cv.desa.id
3/13/2026,Maras Sihombing,85629,etamba@gmail.com
3/13/2027,Irnanto Pangestu,83410,tampubolonwardi@gmail.com
3/13/2028,Yani Winarno,49486,rahayucager@gmail.com
3/13/2029,Mujur Rajata,99978,xpratama@cv.my.id
3/13/1930,Agnes Simbolon,36082,karna15@cv.go.id
3/13/1931,Nadia Purwanti,3450,rhidayanto@ud.mil
3/13/1932,Chandra Megantara,,
3/13/1933,Heru Oktaviani,72080,simbolonkamaria@gmail.com
3/13/1934,Hasan Permata,79027,bjailani@ud.biz.id
3/13/1935,Tgk. Anastasia Agustina,89752,ajimannarpati@pd.mil
3/13/1936,Sakura Halimah,75298,rajasabancar@ud.edu
3/13/1937,Drs. Cagak Hasanah,45336,winarnobajragin@ud.mil
3/13/1938,Irwan Sihombing,14613,hamzahnainggolan@perum.co.id
3/13/1939,Edward Situmorang,9714,wasislazuardi@pd.int
3/13/1940,Drs. Hartana Adriansyah,,
3/13/1941,Fathonah Winarno,10612,warsa93@pt.org
3/13/1942,Latika Usamah,,
3/13/1943,R. Edward Mayasari,,
3/13/1944,Maras Nashiruddin,,
3/13/1945,Gabriella Budiyanto,,
3/13/1946,Pranata Pradipta,66237,utamairwan@cv.edu
3/13/1947,Marsudi Novitasari,93164,intan47@pd.biz.id
3/13/1948,drg. Panca Simbolon,93602,elonharyanto@hotmail.com
3/13/1949,Wani Mayasari,12497,galangwijayanti@yahoo.com
3/13/1950,KH. Imam Rahmawati,,
3/13/1951,Lili Aryani,82813,amihastuti@cv.co.id
3/13/1952,Raden Suryono,16760,rahimaholivia@ud.biz.id
3/13/1953,Lala Nasyidah,77024,pandunarpati@pt.net.id
3/13/1954,Hendri Utami,23814,nrimasafitri@pd.net
3/13/1955,Dr. Vino Winarsih,33883,ciaobella39@perum.desa.id
3/13/1956,Victoria Hidayanto,22300,tarihoranmarsudi@perum.net.id
3/13/1957,Luwes Pradana,68072,martanarahimah@hotmail.com
3/13/1958,T. Radika Safitri,89811,nrajata@hotmail.com
3/13/1959,Danu Januar,,
3/13/1960,T. Vega Lazuardi,37300,yardianto@pt.mil.id
3/13/1961,Ir. Ian Lestari,75,caturanggausamah@hotmail.com
3/13/1962,Pia Nuraini,67237,snashiruddin@pd.org
3/13/1963,Ajeng Dongoran,39688,yoga61@hotmail.com
3/13/1964,Nyoman Rahayu,14377,ynashiruddin@yahoo.com
3/13/1965,Laila Zulaika,1881,tambagadang@perum.co.id
3/13/1966,Umaya Hakim,,
3/13/1967,Latika Sitorus,11969,swacana@gmail.com
3/13/1968,Amalia Laksita,98194,ulyalailasari@pt.net.id
3/13/1969,Darman Pranowo,10484,galuh97@ud.int
3/13/1970,Eka Mardhiyah,,
3/13/1971,Ikhsan Hariyah,10618,tomi17@gmail.com
3/13/1972,Sutan Jaiman Andriani,,
3/13/1973,Shakila Kusumo,51306,ibun01@cv.ac.id
3/13/1974,Eka Safitri,69288,nzulaika@gmail.com
3/13/1975,Cici Megantara,,
3/13/1976,Ganep Yuliarti,60,salahudinbalamantri@pt.com
3/13/1977,Ophelia Halim,38339,khartati@perum.mil
3/13/1978,Salwa Wijaya,71474,bagassamosir@yahoo.com
3/13/1979,Drs. Kemal Saptono,,
3/13/1980,Puti Mila Pratama,76799,gabriellahalimah@yahoo.com
3/13/1981,Dipa Rahimah,106,emin62@hotmail.com
3/13/1982,Hasna Thamrin,,
3/13/1983,Hilda Zulkarnain,85949,jagawastuti@yahoo.com
3/13/1984,Mariadi Saragih,84428,gnuraini@hotmail.com
3/13/1985,Talia Hasanah,97910,prasetyoprayitna@gmail.com
3/13/1986,Icha Halim,,
3/13/1987,KH. Bahuraksa Mustofa,9544,lwasita@gmail.com
3/13/1988,KH. Dariati Pangestu,67104,rhakim@pt.com
3/13/1989,Gatra Ramadan,60173,teddynasyidah@hotmail.com
3/13/1990,Laila Kurniawan,85643,nasab52@gmail.com
3/13/1991,Intan Mardhiyah,96905,wibowohasim@yahoo.com
3/13/1992,Olga Aryani,,
3/13/1993,Shakila Fujiati,66898,himawan76@hotmail.com
3/13/1994,Ellis Wibowo,95312,pnatsir@gmail.com
3/13/1995,Olivia Wulandari,58335,plaksmiwati@yahoo.com
3/13/1996,drg. Zulfa Sitompul,,
3/13/1997,Dr. Nabila Astuti,,
3/13/1998,Gadang Rajasa,99181,usadadasa@yahoo.com
3/13/1999,Puti Lidya Setiawan,,
4/13/2000,Ilyas Waskita,82093,mujurpermadi@pt.int
4/13/2001,Tgk. Ilyas Ramadan,,
4/13/2002,Vinsen Wibowo,53192,lpradana@perum.web.id
4/13/2003,Sarah Zulaika,96434,lpertiwi@hotmail.com
4/13/2004,Arta Halimah,54277,anggrainihalim@perum.web.id
4/13/2005,Dr. Perkasa Napitupulu,,
4/13/2006,T. Nasim Haryanto,,
4/13/2007,R. Luhung Sihombing,,
4/13/2008,Tgk. Emong Wibisono,71199,lanjarmarbun@yahoo.com
4/13/2009,Ir. Karna Puspita,54326,lantar28@gmail.com
4/13/2010,Ganep Prasetya,38676,jlailasari@pd.net.id
4/13/2011,Suci Utama,48802,gaduh03@yahoo.com
4/13/2012,Latif Jailani,57809,owaluyo@gmail.com
4/13/2013,Karma Mayasari,,
4/13/2014,Gamanto Irawan,71086,awinarsih@gmail.com
4/13/2015,R.M. Pandu Samosir,,
4/13/2016,drg. Umaya Nurdiyanti,75473,kalim45@gmail.com
4/13/2017,Hj. Ulya Nurdiyanti,,
4/13/2018,R. Kezia Zulaika,75106,elisaoktaviani@perum.edu
4/13/2019,Eluh Irawan,65426,fhutagalung@gmail.com
4/13/2020,R.A. Zalindra Wacana,,
4/13/2021,Gilda Prayoga,85486,ysuwarno@hotmail.com
4/13/2022,Azalea Haryanto,86766,caturangga20@pd.com
4/13/2023,Sutan Galiono Puspasari,36433,indah15@perum.org
4/13/2024,Iriana Siregar,,
4/13/2025,Jail Pradana,63616,damar73@yahoo.com
4/13/2026,Gabriella Yuliarti,79333,prastutiraharja@gmail.com
4/13/2027,R.M. Elon Putra,24123,daniswara93@gmail.com
4/13/2028,H. Joko Sinaga,,
4/13/2029,Cut Gawati Prasetyo,81486,reza55@pd.mil
4/13/1930,Sutan Galuh Firgantoro,,
4/13/1931,Gangsar Pradana,12766,vwasita@hotmail.com
4/13/1932,Puti Sakura Hutapea,,
4/13/1933,Hendra Hariyah,18588,riyantihasim@pd.sch.id
4/13/1934,Kunthara Puspasari,13980,habibihasta@perum.org
4/13/1935,Lalita Siregar,1720,pandu66@pt.id
4/13/1936,Maman Wulandari,57453,putrahasta@pt.co.id
4/13/1937,Lintang Januar,62773,dwasita@hotmail.com
4/13/1938,dr. Banawa Marpaung,39082,wnurdiyanti@yahoo.com
4/13/1939,Mahfud Susanti,,
4/13/1940,Sutan Raden Namaga,84295,ivansihotang@gmail.com
4/13/1941,Dr. Dodo Manullang,,
4/13/1942,Muni Pratama,,
4/13/1943,Dr. Chelsea Tampubolon,,
4/13/1944,Wulan Widodo,,
4/13/1945,Bala Hutapea,,
4/13/1946,Septi Nasyiah,17036,nsitompul@pd.mil.id
4/13/1947,R. Harimurti Laksmiwati,65386,thamrinikin@perum.web.id
4/13/1948,Leo Prasetyo,2952,patricia01@yahoo.com
4/13/1949,Ir. Gantar Halimah,,
4/13/1950,Dr. Belinda Haryanto,,
4/13/1951,Rini Putra,65595,olivia28@pd.int
4/13/1952,Ella Zulaika,42494,ibun41@cv.biz.id
4/13/1953,Oni Mayasari,,
4/13/1954,Cahya Hartati,7170,anugroho@hotmail.com
4/13/1955,Queen Kuswandari,24061,wanizulaika@gmail.com
4/13/1956,Maras Namaga,89147,palastricakrabuana@pd.my.id
4/13/1957,Rizki Pradana,39545,gsitorus@cv.mil.id
4/13/1958,Hasna Narpati,95365,awibisono@hotmail.com
4/13/1959,dr. Purwadi Saputra,86954,kmaryadi@gmail.com
4/13/1960,Balijan Usamah,95843,nugrohohasim@ud.mil.id
4/13/1961,Ibrani Hassanah,85093,natsircaket@pt.mil.id
4/13/1962,Novi Mansur,70725,maryatibakijan@hotmail.com
4/13/1963,Kamaria Wahyudin,2946,nsaputra@gmail.com
4/13/1964,Carla Santoso,49412,kiswahyudi@pt.biz.id
4/13/1965,dr. Jasmin Nugroho,,
4/13/1966,dr. Lanjar Palastri,287,agustinamarwata@hotmail.com
4/13/1967,Lidya Riyanti,71528,makutanashiruddin@cv.id
4/13/1968,Garda Mandala,67894,snapitupulu@cv.id
4/13/1969,Dr. Jaka Palastri,70623,aryaniella@gmail.com
4/13/1970,Harsana Oktaviani,,
4/13/1971,Sadina Mandala,65937,gandewa82@cv.go.id
4/13/1972,Gilda Rahayu,76374,ida90@pt.net.id
4/13/1973,Farah Nasyidah,41185,garanghutasoit@hotmail.com
4/13/1974,Bakti Narpati,41975,aryanititi@cv.my.id
4/13/1975,Labuh Sitorus,41658,vivi99@pd.int
4/13/1976,Gina Damanik,42935,iwahyuni@ud.my.id
4/13/1977,Gaduh Habibi,30173,ibun98@yahoo.com
4/13/1978,Hana Wahyuni,55851,cagerhutagalung@cv.gov
4/13/1979,R. Anastasia Laksita,,
4/13/1980,Amalia Maryati,1600,harto57@gmail.com
4/13/1981,Violet Santoso,,
4/13/1982,Utama Prabowo,46409,pnapitupulu@perum.edu
4/13/1983,Janet Hasanah,5156,cicihasanah@hotmail.com
4/13/1984,Kala Sihombing,13665,ibunwibisono@yahoo.com
4/13/1985,Lidya Usamah,94890,wuwais@hotmail.com
4/13/1986,Ami Uwais,61926,ganep91@ud.web.id
4/13/1987,Cayadi Salahudin,99412,wwahyuni@cv.mil.id
4/13/1988,Kamila Habibi,32772,wtamba@hotmail.com
4/13/1989,Tari Manullang,71,wastutijaka@hotmail.com
4/13/1990,T. Dwi Situmorang,50169,tasdiksihombing@gmail.com
4/13/1991,R.A. Lidya Saputra,,
4/13/1992,Jaiman Pranowo,95289,hasna03@hotmail.com
4/13/1993,Clara Wasita,,
4/13/1994,Sutan Umay Maheswara,19121,tampubolonbakiadi@cv.ponpes.id
4/13/1995,drg. Elma Purwanti,98446,rsafitri@yahoo.com
4/13/1996,Kezia Kuswoyo,57813,winda12@yahoo.com
4/13/1997,Cut Malika Pangestu,64763,kasiyah22@yahoo.com
4/13/1998,Yuni Siregar,51039,yahyapangestu@yahoo.com
4/13/1999,Sadina Zulaika,90479,rahmiwastuti@gmail.com
5/13/2000,Tgk. Oman Hasanah,,
5/13/2001,Ir. Gawati Rajata,,
5/13/2002,Lega Nainggolan,82265,firgantoromulya@pt.web.id
5/13/2003,Puti Restu Mansur,72254,wutama@pd.ac.id
5/13/2004,Tantri Oktaviani,88089,ppangestu@ud.co.id
